,date,county,state,fips,deaths
18518,2020-03-29,Isabella,Michigan,26073.0,1
18519,2020-03-29,Jackson,Michigan,26075.0,1
18520,2020-03-29,Kalamazoo,Michigan,26077.0,0
18521,2020-03-29,Kalkaska,Michigan,26079.0,0
18522,2020-03-29,Kent,Michigan,26081.0,1
18523,2020-03-29,Lapeer,Michigan,26087.0,0
18524,2020-03-29,Leelanau,Michigan,26089.0,0
18525,2020-03-29,Lenawee,Michigan,26091.0,0
18526,2020-03-29,Livingston,Michigan,26093.0,2
18527,2020-03-29,Macomb,Michigan,26099.0,20
18528,2020-03-29,Manistee,Michigan,26101.0,0
18529,2020-03-29,Marquette,Michigan,26103.0,0
18530,2020-03-29,Mecosta,Michigan,26107.0,1
18531,2020-03-29,Midland,Michigan,26111.0,0
18532,2020-03-29,Missaukee,Michigan,26113.0,1
18533,2020-03-29,Monroe,Michigan,26115.0,0
18534,2020-03-29,Montcalm,Michigan,26117.0,0
18535,2020-03-29,Muskegon,Michigan,26121.0,2
18536,2020-03-29,Newaygo,Michigan,26123.0,0
18537,2020-03-29,Oakland,Michigan,26125.0,34
18538,2020-03-29,Oceana,Michigan,26127.0,0
18539,2020-03-29,Ogemaw,Michigan,26129.0,0
18540,2020-03-29,Osceola,Michigan,26133.0,0
18541,2020-03-29,Otsego,Michigan,26137.0,0
18542,2020-03-29,Ottawa,Michigan,26139.0,0
18543,2020-03-29,Roscommon,Michigan,26143.0,0
18544,2020-03-29,Saginaw,Michigan,26145.0,0
18545,2020-03-29,Sanilac,Michigan,26151.0,0
18546,2020-03-29,Shiawassee,Michigan,26155.0,0
18547,2020-03-29,St. Clair,Michigan,26147.0,0
18548,2020-03-29,Tuscola,Michigan,26157.0,1
18549,2020-03-29,Unknown,Michigan,,0
18550,2020-03-29,Van Buren,Michigan,26159.0,0
18551,2020-03-29,Washtenaw,Michigan,26161.0,5
18552,2020-03-29,Wayne,Michigan,26163.0,56
18553,2020-03-29,Wexford,Michigan,26165.0,0
20510,2020-03-30,Allegan,Michigan,26005.0,0
20511,2020-03-30,Antrim,Michigan,26009.0,0
20512,2020-03-30,Barry,Michigan,26015.0,0
20513,2020-03-30,Bay,Michigan,26017.0,0
20514,2020-03-30,Berrien,Michigan,26021.0,1
20515,2020-03-30,Calhoun,Michigan,26025.0,0
20516,2020-03-30,Cass,Michigan,26027.0,0
20517,2020-03-30,Charlevoix,Michigan,26029.0,0
20518,2020-03-30,Cheboygan,Michigan,26031.0,0
20519,2020-03-30,Chippewa,Michigan,26033.0,0
20520,2020-03-30,Clare,Michigan,26035.0,0
20521,2020-03-30,Clinton,Michigan,26037.0,0
20522,2020-03-30,Crawford,Michigan,26039.0,0
20523,2020-03-30,Delta,Michigan,26041.0,0
20524,2020-03-30,Eaton,Michigan,26045.0,0
20525,2020-03-30,Emmet,Michigan,26047.0,0
20526,2020-03-30,Genesee,Michigan,26049.0,7
20527,2020-03-30,Gladwin,Michigan,26051.0,0
20528,2020-03-30,Gogebic,Michigan,26053.0,1
20529,2020-03-30,Grand Traverse,Michigan,26055.0,0
20530,2020-03-30,Gratiot,Michigan,26057.0,0
20531,2020-03-30,Hillsdale,Michigan,26059.0,1
20532,2020-03-30,Houghton,Michigan,26061.0,0
20533,2020-03-30,Huron,Michigan,26063.0,0
20534,2020-03-30,Ingham,Michigan,26065.0,0
20535,2020-03-30,Ionia,Michigan,26067.0,0
20536,2020-03-30,Iosco,Michigan,26069.0,0
20537,2020-03-30,Isabella,Michigan,26073.0,1
20538,2020-03-30,Jackson,Michigan,26075.0,1
20539,2020-03-30,Kalamazoo,Michigan,26077.0,1
20540,2020-03-30,Kalkaska,Michigan,26079.0,1
20541,2020-03-30,Kent,Michigan,26081.0,1
20542,2020-03-30,Lapeer,Michigan,26087.0,0
20543,2020-03-30,Leelanau,Michigan,26089.0,0
20544,2020-03-30,Lenawee,Michigan,26091.0,0
20545,2020-03-30,Livingston,Michigan,26093.0,2
20546,2020-03-30,Macomb,Michigan,26099.0,27
20547,2020-03-30,Manistee,Michigan,26101.0,0
20548,2020-03-30,Marquette,Michigan,26103.0,0
20549,2020-03-30,Mecosta,Michigan,26107.0,1
20550,2020-03-30,Midland,Michigan,26111.0,0
20551,2020-03-30,Missaukee,Michigan,26113.0,1
20552,2020-03-30,Monroe,Michigan,26115.0,0
20553,2020-03-30,Montcalm,Michigan,26117.0,0
20554,2020-03-30,Muskegon,Michigan,26121.0,2
20555,2020-03-30,Newaygo,Michigan,26123.0,0
20556,2020-03-30,Oakland,Michigan,26125.0,59
20557,2020-03-30,Oceana,Michigan,26127.0,0
20558,2020-03-30,Ogemaw,Michigan,26129.0,0
20559,2020-03-30,Osceola,Michigan,26133.0,0
20560,2020-03-30,Otsego,Michigan,26137.0,0
20561,2020-03-30,Ottawa,Michigan,26139.0,0
20562,2020-03-30,Roscommon,Michigan,26143.0,0
20563,2020-03-30,Saginaw,Michigan,26145.0,0
20564,2020-03-30,Sanilac,Michigan,26151.0,0
20565,2020-03-30,Shiawassee,Michigan,26155.0,0
20566,2020-03-30,St. Clair,Michigan,26147.0,0
20567,2020-03-30,St. Joseph,Michigan,26149.0,0
20568,2020-03-30,Tuscola,Michigan,26157.0,1
20569,2020-03-30,Unknown,Michigan,,0
20570,2020-03-30,Van Buren,Michigan,26159.0,0
20571,2020-03-30,Washtenaw,Michigan,26161.0,6
20572,2020-03-30,Wayne,Michigan,26163.0,83
20573,2020-03-30,Wexford,Michigan,26165.0,0
22619,2020-03-31,Allegan,Michigan,26005.0,0
22620,2020-03-31,Antrim,Michigan,26009.0,0
22621,2020-03-31,Arenac,Michigan,26011.0,0
22622,2020-03-31,Barry,Michigan,26015.0,0
22623,2020-03-31,Bay,Michigan,26017.0,0
22624,2020-03-31,Berrien,Michigan,26021.0,1
22625,2020-03-31,Branch,Michigan,26023.0,0
22626,2020-03-31,Calhoun,Michigan,26025.0,0
22627,2020-03-31,Cass,Michigan,26027.0,1
22628,2020-03-31,Charlevoix,Michigan,26029.0,0
22629,2020-03-31,Cheboygan,Michigan,26031.0,0
22630,2020-03-31,Chippewa,Michigan,26033.0,0
22631,2020-03-31,Clare,Michigan,26035.0,0
22632,2020-03-31,Clinton,Michigan,26037.0,0
22633,2020-03-31,Crawford,Michigan,26039.0,0
22634,2020-03-31,Delta,Michigan,26041.0,0
22635,2020-03-31,Eaton,Michigan,26045.0,0
22636,2020-03-31,Emmet,Michigan,26047.0,0
22637,2020-03-31,Genesee,Michigan,26049.0,7
22638,2020-03-31,Gladwin,Michigan,26051.0,0
22639,2020-03-31,Gogebic,Michigan,26053.0,1
22640,2020-03-31,Grand Traverse,Michigan,26055.0,0
22641,2020-03-31,Gratiot,Michigan,26057.0,0
22642,2020-03-31,Hillsdale,Michigan,26059.0,1
22643,2020-03-31,Houghton,Michigan,26061.0,0
22644,2020-03-31,Huron,Michigan,26063.0,0
22645,2020-03-31,Ingham,Michigan,26065.0,0
22646,2020-03-31,Ionia,Michigan,26067.0,0
22647,2020-03-31,Iosco,Michigan,26069.0,0
22648,2020-03-31,Isabella,Michigan,26073.0,1
22649,2020-03-31,Jackson,Michigan,26075.0,1
22650,2020-03-31,Kalamazoo,Michigan,26077.0,1
22651,2020-03-31,Kalkaska,Michigan,26079.0,1
22652,2020-03-31,Kent,Michigan,26081.0,1
22653,2020-03-31,Lapeer,Michigan,26087.0,0
22654,2020-03-31,Leelanau,Michigan,26089.0,0
22655,2020-03-31,Lenawee,Michigan,26091.0,0
22656,2020-03-31,Livingston,Michigan,26093.0,2
22657,2020-03-31,Macomb,Michigan,26099.0,38
22658,2020-03-31,Manistee,Michigan,26101.0,0
22659,2020-03-31,Marquette,Michigan,26103.0,0
22660,2020-03-31,Mecosta,Michigan,26107.0,1
22661,2020-03-31,Midland,Michigan,26111.0,0
22662,2020-03-31,Missaukee,Michigan,26113.0,1
22663,2020-03-31,Monroe,Michigan,26115.0,0
22664,2020-03-31,Montcalm,Michigan,26117.0,0
22665,2020-03-31,Muskegon,Michigan,26121.0,2
22666,2020-03-31,Newaygo,Michigan,26123.0,0
22667,2020-03-31,Oakland,Michigan,26125.0,75
22668,2020-03-31,Oceana,Michigan,26127.0,0
22669,2020-03-31,Ogemaw,Michigan,26129.0,0
22670,2020-03-31,Osceola,Michigan,26133.0,0
22671,2020-03-31,Oscoda,Michigan,26135.0,0
22672,2020-03-31,Otsego,Michigan,26137.0,0
22673,2020-03-31,Ottawa,Michigan,26139.0,0
22674,2020-03-31,Roscommon,Michigan,26143.0,0
22675,2020-03-31,Saginaw,Michigan,26145.0,0
22676,2020-03-31,Sanilac,Michigan,26151.0,0
22677,2020-03-31,Shiawassee,Michigan,26155.0,0
22678,2020-03-31,St. Clair,Michigan,26147.0,0
22679,2020-03-31,St. Joseph,Michigan,26149.0,0
22680,2020-03-31,Tuscola,Michigan,26157.0,2
22681,2020-03-31,Unknown,Michigan,,0
22682,2020-03-31,Van Buren,Michigan,26159.0,0
22683,2020-03-31,Washtenaw,Michigan,26161.0,7
22684,2020-03-31,Wayne,Michigan,26163.0,120
22685,2020-03-31,Wexford,Michigan,26165.0,0
24798,2020-04-01,Allegan,Michigan,26005.0,0
24799,2020-04-01,Antrim,Michigan,26009.0,0
24800,2020-04-01,Arenac,Michigan,26011.0,0
24801,2020-04-01,Barry,Michigan,26015.0,0
24802,2020-04-01,Bay,Michigan,26017.0,0
24803,2020-04-01,Berrien,Michigan,26021.0,1
24804,2020-04-01,Branch,Michigan,26023.0,0
24805,2020-04-01,Calhoun,Michigan,26025.0,0
24806,2020-04-01,Cass,Michigan,26027.0,1
24807,2020-04-01,Charlevoix,Michigan,26029.0,0
24808,2020-04-01,Cheboygan,Michigan,26031.0,0
24809,2020-04-01,Chippewa,Michigan,26033.0,0
24810,2020-04-01,Clare,Michigan,26035.0,0
24811,2020-04-01,Clinton,Michigan,26037.0,0
24812,2020-04-01,Crawford,Michigan,26039.0,0
24813,2020-04-01,Delta,Michigan,26041.0,0
24814,2020-04-01,Eaton,Michigan,26045.0,0
24815,2020-04-01,Emmet,Michigan,26047.0,1
24816,2020-04-01,Genesee,Michigan,26049.0,8
24817,2020-04-01,Gladwin,Michigan,26051.0,0
24818,2020-04-01,Gogebic,Michigan,26053.0,1
24819,2020-04-01,Grand Traverse,Michigan,26055.0,0
24820,2020-04-01,Gratiot,Michigan,26057.0,0
24821,2020-04-01,Hillsdale,Michigan,26059.0,1
24822,2020-04-01,Houghton,Michigan,26061.0,0
24823,2020-04-01,Huron,Michigan,26063.0,0
24824,2020-04-01,Ingham,Michigan,26065.0,1
24825,2020-04-01,Ionia,Michigan,26067.0,0
24826,2020-04-01,Iosco,Michigan,26069.0,0
24827,2020-04-01,Isabella,Michigan,26073.0,1
24828,2020-04-01,Jackson,Michigan,26075.0,2
24829,2020-04-01,Kalamazoo,Michigan,26077.0,1
24830,2020-04-01,Kalkaska,Michigan,26079.0,1
24831,2020-04-01,Kent,Michigan,26081.0,2
24832,2020-04-01,Lapeer,Michigan,26087.0,0
24833,2020-04-01,Leelanau,Michigan,26089.0,0
24834,2020-04-01,Lenawee,Michigan,26091.0,0
24835,2020-04-01,Livingston,Michigan,26093.0,2
24836,2020-04-01,Mackinac,Michigan,26097.0,0
24837,2020-04-01,Macomb,Michigan,26099.0,51
24838,2020-04-01,Manistee,Michigan,26101.0,0
24839,2020-04-01,Marquette,Michigan,26103.0,0
24840,2020-04-01,Mecosta,Michigan,26107.0,1
24841,2020-04-01,Midland,Michigan,26111.0,0
24842,2020-04-01,Missaukee,Michigan,26113.0,1
24843,2020-04-01,Monroe,Michigan,26115.0,0
24844,2020-04-01,Montcalm,Michigan,26117.0,0
24845,2020-04-01,Muskegon,Michigan,26121.0,2
24846,2020-04-01,Newaygo,Michigan,26123.0,0
24847,2020-04-01,Oakland,Michigan,26125.0,99
24848,2020-04-01,Oceana,Michigan,26127.0,0
24849,2020-04-01,Ogemaw,Michigan,26129.0,0
24850,2020-04-01,Osceola,Michigan,26133.0,0
24851,2020-04-01,Oscoda,Michigan,26135.0,0
24852,2020-04-01,Otsego,Michigan,26137.0,0
24853,2020-04-01,Ottawa,Michigan,26139.0,0
24854,2020-04-01,Roscommon,Michigan,26143.0,0
24855,2020-04-01,Saginaw,Michigan,26145.0,0
24856,2020-04-01,Sanilac,Michigan,26151.0,1
24857,2020-04-01,Shiawassee,Michigan,26155.0,0
24858,2020-04-01,St. Clair,Michigan,26147.0,0
24859,2020-04-01,St. Joseph,Michigan,26149.0,0
24860,2020-04-01,Tuscola,Michigan,26157.0,2
24861,2020-04-01,Unknown,Michigan,,2
24862,2020-04-01,Van Buren,Michigan,26159.0,0
24863,2020-04-01,Washtenaw,Michigan,26161.0,8
24864,2020-04-01,Wayne,Michigan,26163.0,146
24865,2020-04-01,Wexford,Michigan,26165.0,0
27050,2020-04-02,Allegan,Michigan,26005.0,0
27051,2020-04-02,Antrim,Michigan,26009.0,0
27052,2020-04-02,Arenac,Michigan,26011.0,0
27053,2020-04-02,Barry,Michigan,26015.0,0
27054,2020-04-02,Bay,Michigan,26017.0,0
27055,2020-04-02,Berrien,Michigan,26021.0,1
27056,2020-04-02,Branch,Michigan,26023.0,0
27057,2020-04-02,Calhoun,Michigan,26025.0,0
27058,2020-04-02,Cass,Michigan,26027.0,1
27059,2020-04-02,Charlevoix,Michigan,26029.0,0
27060,2020-04-02,Cheboygan,Michigan,26031.0,0
27061,2020-04-02,Chippewa,Michigan,26033.0,0
27062,2020-04-02,Clare,Michigan,26035.0,0
27063,2020-04-02,Clinton,Michigan,26037.0,1
27064,2020-04-02,Crawford,Michigan,26039.0,0
27065,2020-04-02,Delta,Michigan,26041.0,0
27066,2020-04-02,Dickinson,Michigan,26043.0,0
27067,2020-04-02,Eaton,Michigan,26045.0,1
27068,2020-04-02,Emmet,Michigan,26047.0,1
27069,2020-04-02,Genesee,Michigan,26049.0,10
27070,2020-04-02,Gladwin,Michigan,26051.0,0
27071,2020-04-02,Gogebic,Michigan,26053.0,1
27072,2020-04-02,Grand Traverse,Michigan,26055.0,2
27073,2020-04-02,Gratiot,Michigan,26057.0,0
27074,2020-04-02,Hillsdale,Michigan,26059.0,1
27075,2020-04-02,Houghton,Michigan,26061.0,0
27076,2020-04-02,Huron,Michigan,26063.0,0
27077,2020-04-02,Ingham,Michigan,26065.0,1
27078,2020-04-02,Ionia,Michigan,26067.0,0
27079,2020-04-02,Iosco,Michigan,26069.0,0
27080,2020-04-02,Isabella,Michigan,26073.0,1
27081,2020-04-02,Jackson,Michigan,26075.0,2
27082,2020-04-02,Kalamazoo,Michigan,26077.0,1
27083,2020-04-02,Kalkaska,Michigan,26079.0,1
27084,2020-04-02,Kent,Michigan,26081.0,2
27085,2020-04-02,Lapeer,Michigan,26087.0,0
27086,2020-04-02,Leelanau,Michigan,26089.0,0
27087,2020-04-02,Lenawee,Michigan,26091.0,0
27088,2020-04-02,Livingston,Michigan,26093.0,2
27089,2020-04-02,Mackinac,Michigan,26097.0,0
27090,2020-04-02,Macomb,Michigan,26099.0,58
27091,2020-04-02,Manistee,Michigan,26101.0,0
27092,2020-04-02,Marquette,Michigan,26103.0,0
27093,2020-04-02,Mecosta,Michigan,26107.0,1
27094,2020-04-02,Midland,Michigan,26111.0,0
27095,2020-04-02,Missaukee,Michigan,26113.0,1
27096,2020-04-02,Monroe,Michigan,26115.0,0
27097,2020-04-02,Montcalm,Michigan,26117.0,0
27098,2020-04-02,Muskegon,Michigan,26121.0,2
27099,2020-04-02,Newaygo,Michigan,26123.0,0
27100,2020-04-02,Oakland,Michigan,26125.0,120
27101,2020-04-02,Oceana,Michigan,26127.0,0
27102,2020-04-02,Ogemaw,Michigan,26129.0,0
27103,2020-04-02,Osceola,Michigan,26133.0,0
27104,2020-04-02,Oscoda,Michigan,26135.0,0
27105,2020-04-02,Otsego,Michigan,26137.0,0
27106,2020-04-02,Ottawa,Michigan,26139.0,0
27107,2020-04-02,Roscommon,Michigan,26143.0,0
27108,2020-04-02,Saginaw,Michigan,26145.0,0
27109,2020-04-02,Sanilac,Michigan,26151.0,1
27110,2020-04-02,Shiawassee,Michigan,26155.0,0
27111,2020-04-02,St. Clair,Michigan,26147.0,0
27112,2020-04-02,St. Joseph,Michigan,26149.0,0
27113,2020-04-02,Tuscola,Michigan,26157.0,2
27114,2020-04-02,Unknown,Michigan,,0
27115,2020-04-02,Van Buren,Michigan,26159.0,1
27116,2020-04-02,Washtenaw,Michigan,26161.0,8
27117,2020-04-02,Wayne,Michigan,26163.0,194
27118,2020-04-02,Wexford,Michigan,26165.0,0
29368,2020-04-03,Allegan,Michigan,26005.0,0
29369,2020-04-03,Antrim,Michigan,26009.0,0
29370,2020-04-03,Arenac,Michigan,26011.0,0
29371,2020-04-03,Barry,Michigan,26015.0,0
29372,2020-04-03,Bay,Michigan,26017.0,0
29373,2020-04-03,Berrien,Michigan,26021.0,1
29374,2020-04-03,Branch,Michigan,26023.0,0
29375,2020-04-03,Calhoun,Michigan,26025.0,1
29376,2020-04-03,Cass,Michigan,26027.0,1
29377,2020-04-03,Charlevoix,Michigan,26029.0,0
29378,2020-04-03,Cheboygan,Michigan,26031.0,0
29379,2020-04-03,Chippewa,Michigan,26033.0,0
29380,2020-04-03,Clare,Michigan,26035.0,0
29381,2020-04-03,Clinton,Michigan,26037.0,1
29382,2020-04-03,Crawford,Michigan,26039.0,0
29383,2020-04-03,Delta,Michigan,26041.0,0
29384,2020-04-03,Dickinson,Michigan,26043.0,1
29385,2020-04-03,Eaton,Michigan,26045.0,2
29386,2020-04-03,Emmet,Michigan,26047.0,2
29387,2020-04-03,Genesee,Michigan,26049.0,11
29388,2020-04-03,Gladwin,Michigan,26051.0,0
29389,2020-04-03,Gogebic,Michigan,26053.0,1
29390,2020-04-03,Grand Traverse,Michigan,26055.0,2
29391,2020-04-03,Gratiot,Michigan,26057.0,0
29392,2020-04-03,Hillsdale,Michigan,26059.0,2
29393,2020-04-03,Houghton,Michigan,26061.0,0
29394,2020-04-03,Huron,Michigan,26063.0,0
29395,2020-04-03,Ingham,Michigan,26065.0,1
29396,2020-04-03,Ionia,Michigan,26067.0,0
29397,2020-04-03,Iosco,Michigan,26069.0,0
29398,2020-04-03,Isabella,Michigan,26073.0,2
29399,2020-04-03,Jackson,Michigan,26075.0,3
29400,2020-04-03,Kalamazoo,Michigan,26077.0,1
29401,2020-04-03,Kalkaska,Michigan,26079.0,1
29402,2020-04-03,Kent,Michigan,26081.0,2
29403,2020-04-03,Lapeer,Michigan,26087.0,0
29404,2020-04-03,Leelanau,Michigan,26089.0,0
29405,2020-04-03,Lenawee,Michigan,26091.0,0
29406,2020-04-03,Livingston,Michigan,26093.0,2
29407,2020-04-03,Luce,Michigan,26095.0,0
29408,2020-04-03,Mackinac,Michigan,26097.0,0
29409,2020-04-03,Macomb,Michigan,26099.0,65
29410,2020-04-03,Manistee,Michigan,26101.0,0
29411,2020-04-03,Marquette,Michigan,26103.0,0
29412,2020-04-03,Mecosta,Michigan,26107.0,1
29413,2020-04-03,Midland,Michigan,26111.0,0
29414,2020-04-03,Missaukee,Michigan,26113.0,1
29415,2020-04-03,Monroe,Michigan,26115.0,0
29416,2020-04-03,Montcalm,Michigan,26117.0,0
29417,2020-04-03,Muskegon,Michigan,26121.0,2
29418,2020-04-03,Newaygo,Michigan,26123.0,0
29419,2020-04-03,Oakland,Michigan,26125.0,136
29420,2020-04-03,Oceana,Michigan,26127.0,0
29421,2020-04-03,Ogemaw,Michigan,26129.0,0
29422,2020-04-03,Osceola,Michigan,26133.0,0
29423,2020-04-03,Oscoda,Michigan,26135.0,0
29424,2020-04-03,Otsego,Michigan,26137.0,0
29425,2020-04-03,Ottawa,Michigan,26139.0,0
29426,2020-04-03,Roscommon,Michigan,26143.0,0
29427,2020-04-03,Saginaw,Michigan,26145.0,0
29428,2020-04-03,Sanilac,Michigan,26151.0,1
29429,2020-04-03,Shiawassee,Michigan,26155.0,0
29430,2020-04-03,St. Clair,Michigan,26147.0,0
29431,2020-04-03,St. Joseph,Michigan,26149.0,0
29432,2020-04-03,Tuscola,Michigan,26157.0,2
29433,2020-04-03,Unknown,Michigan,,1
29434,2020-04-03,Van Buren,Michigan,26159.0,1
29435,2020-04-03,Washtenaw,Michigan,26161.0,8
29436,2020-04-03,Wayne,Michigan,26163.0,223
29437,2020-04-03,Wexford,Michigan,26165.0,0
31746,2020-04-04,Allegan,Michigan,26005.0,0
31747,2020-04-04,Antrim,Michigan,26009.0,0
31748,2020-04-04,Arenac,Michigan,26011.0,0
31749,2020-04-04,Barry,Michigan,26015.0,0
31750,2020-04-04,Bay,Michigan,26017.0,0
31751,2020-04-04,Berrien,Michigan,26021.0,1
31752,2020-04-04,Branch,Michigan,26023.0,1
31753,2020-04-04,Calhoun,Michigan,26025.0,1
31754,2020-04-04,Cass,Michigan,26027.0,1
31755,2020-04-04,Charlevoix,Michigan,26029.0,0
31756,2020-04-04,Cheboygan,Michigan,26031.0,1
31757,2020-04-04,Chippewa,Michigan,26033.0,0
31758,2020-04-04,Clare,Michigan,26035.0,0
31759,2020-04-04,Clinton,Michigan,26037.0,1
31760,2020-04-04,Crawford,Michigan,26039.0,0
31761,2020-04-04,Delta,Michigan,26041.0,0
31762,2020-04-04,Dickinson,Michigan,26043.0,1
31763,2020-04-04,Eaton,Michigan,26045.0,2
31764,2020-04-04,Emmet,Michigan,26047.0,2
31765,2020-04-04,Genesee,Michigan,26049.0,15
31766,2020-04-04,Gladwin,Michigan,26051.0,0
31767,2020-04-04,Gogebic,Michigan,26053.0,1
31768,2020-04-04,Grand Traverse,Michigan,26055.0,3
31769,2020-04-04,Gratiot,Michigan,26057.0,0
31770,2020-04-04,Hillsdale,Michigan,26059.0,3
31771,2020-04-04,Houghton,Michigan,26061.0,0
31772,2020-04-04,Huron,Michigan,26063.0,0
31773,2020-04-04,Ingham,Michigan,26065.0,1
31774,2020-04-04,Ionia,Michigan,26067.0,0
31775,2020-04-04,Iosco,Michigan,26069.0,1
31776,2020-04-04,Isabella,Michigan,26073.0,2
31777,2020-04-04,Jackson,Michigan,26075.0,3
31778,2020-04-04,Kalamazoo,Michigan,26077.0,3
31779,2020-04-04,Kalkaska,Michigan,26079.0,1
31780,2020-04-04,Kent,Michigan,26081.0,3
31781,2020-04-04,Lapeer,Michigan,26087.0,0
31782,2020-04-04,Leelanau,Michigan,26089.0,0
31783,2020-04-04,Lenawee,Michigan,26091.0,0
31784,2020-04-04,Livingston,Michigan,26093.0,2
31785,2020-04-04,Luce,Michigan,26095.0,0
31786,2020-04-04,Mackinac,Michigan,26097.0,0
31787,2020-04-04,Macomb,Michigan,26099.0,78
31788,2020-04-04,Manistee,Michigan,26101.0,0
31789,2020-04-04,Marquette,Michigan,26103.0,1
31790,2020-04-04,Mecosta,Michigan,26107.0,1
31791,2020-04-04,Midland,Michigan,26111.0,0
31792,2020-04-04,Missaukee,Michigan,26113.0,1
31793,2020-04-04,Monroe,Michigan,26115.0,0
31794,2020-04-04,Montcalm,Michigan,26117.0,0
31795,2020-04-04,Muskegon,Michigan,26121.0,2
31796,2020-04-04,Newaygo,Michigan,26123.0,0
31797,2020-04-04,Oakland,Michigan,26125.0,142
31798,2020-04-04,Oceana,Michigan,26127.0,0
31799,2020-04-04,Ogemaw,Michigan,26129.0,0
31800,2020-04-04,Osceola,Michigan,26133.0,0
31801,2020-04-04,Oscoda,Michigan,26135.0,0
31802,2020-04-04,Otsego,Michigan,26137.0,1
31803,2020-04-04,Ottawa,Michigan,26139.0,0
31804,2020-04-04,Roscommon,Michigan,26143.0,0
31805,2020-04-04,Saginaw,Michigan,26145.0,0
31806,2020-04-04,Sanilac,Michigan,26151.0,1
31807,2020-04-04,Shiawassee,Michigan,26155.0,0
31808,2020-04-04,St. Clair,Michigan,26147.0,2
31809,2020-04-04,St. Joseph,Michigan,26149.0,0
31810,2020-04-04,Tuscola,Michigan,26157.0,2
31811,2020-04-04,Unknown,Michigan,,0
31812,2020-04-04,Van Buren,Michigan,26159.0,1
31813,2020-04-04,Washtenaw,Michigan,26161.0,8
31814,2020-04-04,Wayne,Michigan,26163.0,252
31815,2020-04-04,Wexford,Michigan,26165.0,0
34171,2020-04-05,Allegan,Michigan,26005.0,0
34172,2020-04-05,Antrim,Michigan,26009.0,0
34173,2020-04-05,Arenac,Michigan,26011.0,0
34174,2020-04-05,Barry,Michigan,26015.0,0
34175,2020-04-05,Bay,Michigan,26017.0,0
34176,2020-04-05,Berrien,Michigan,26021.0,1
34177,2020-04-05,Branch,Michigan,26023.0,1
34178,2020-04-05,Calhoun,Michigan,26025.0,1
34179,2020-04-05,Cass,Michigan,26027.0,1
34180,2020-04-05,Charlevoix,Michigan,26029.0,0
34181,2020-04-05,Cheboygan,Michigan,26031.0,1
34182,2020-04-05,Chippewa,Michigan,26033.0,0
34183,2020-04-05,Clare,Michigan,26035.0,0
34184,2020-04-05,Clinton,Michigan,26037.0,1
34185,2020-04-05,Crawford,Michigan,26039.0,0
34186,2020-04-05,Delta,Michigan,26041.0,0
34187,2020-04-05,Dickinson,Michigan,26043.0,1
34188,2020-04-05,Eaton,Michigan,26045.0,2
34189,2020-04-05,Emmet,Michigan,26047.0,2
34190,2020-04-05,Genesee,Michigan,26049.0,18
34191,2020-04-05,Gladwin,Michigan,26051.0,0
34192,2020-04-05,Gogebic,Michigan,26053.0,1
34193,2020-04-05,Grand Traverse,Michigan,26055.0,3
34194,2020-04-05,Gratiot,Michigan,26057.0,0
34195,2020-04-05,Hillsdale,Michigan,26059.0,3
34196,2020-04-05,Houghton,Michigan,26061.0,0
34197,2020-04-05,Huron,Michigan,26063.0,0
34198,2020-04-05,Ingham,Michigan,26065.0,2
34199,2020-04-05,Ionia,Michigan,26067.0,0
34200,2020-04-05,Iosco,Michigan,26069.0,1
34201,2020-04-05,Isabella,Michigan,26073.0,2
34202,2020-04-05,Jackson,Michigan,26075.0,3
34203,2020-04-05,Kalamazoo,Michigan,26077.0,3
34204,2020-04-05,Kalkaska,Michigan,26079.0,2
34205,2020-04-05,Kent,Michigan,26081.0,3
34206,2020-04-05,Lapeer,Michigan,26087.0,0
34207,2020-04-05,Leelanau,Michigan,26089.0,0
34208,2020-04-05,Lenawee,Michigan,26091.0,0
34209,2020-04-05,Livingston,Michigan,26093.0,2
34210,2020-04-05,Luce,Michigan,26095.0,0
34211,2020-04-05,Mackinac,Michigan,26097.0,0
34212,2020-04-05,Macomb,Michigan,26099.0,83
34213,2020-04-05,Manistee,Michigan,26101.0,0
34214,2020-04-05,Marquette,Michigan,26103.0,1
34215,2020-04-05,Mecosta,Michigan,26107.0,1
34216,2020-04-05,Midland,Michigan,26111.0,0
34217,2020-04-05,Missaukee,Michigan,26113.0,1
34218,2020-04-05,Monroe,Michigan,26115.0,0
34219,2020-04-05,Montcalm,Michigan,26117.0,0
34220,2020-04-05,Muskegon,Michigan,26121.0,4
34221,2020-04-05,Newaygo,Michigan,26123.0,0
34222,2020-04-05,Oakland,Michigan,26125.0,165
34223,2020-04-05,Oceana,Michigan,26127.0,0
34224,2020-04-05,Ogemaw,Michigan,26129.0,0
34225,2020-04-05,Osceola,Michigan,26133.0,0
34226,2020-04-05,Oscoda,Michigan,26135.0,0
34227,2020-04-05,Otsego,Michigan,26137.0,1
34228,2020-04-05,Ottawa,Michigan,26139.0,0
34229,2020-04-05,Roscommon,Michigan,26143.0,0
34230,2020-04-05,Saginaw,Michigan,26145.0,0
34231,2020-04-05,Sanilac,Michigan,26151.0,1
34232,2020-04-05,Shiawassee,Michigan,26155.0,0
34233,2020-04-05,St. Clair,Michigan,26147.0,2
34234,2020-04-05,St. Joseph,Michigan,26149.0,0
34235,2020-04-05,Tuscola,Michigan,26157.0,2
